solarSystemID	planetID	planetName	planetTypeID	typeName	typeIconID
30002183	40139118	RU-PT9 III	2016	Barren	10135
30002183	40139119	RU-PT9 IV	13	Gas	10139
30002183	40139137	RU-PT9 V	2016	Barren	10135
30002183	40139140	RU-PT9 VI	13	Gas	10139
30002183	40139163	RU-PT9 VII	2014	Oceanic	10142
30002183	40139166	RU-PT9 VIII	2016	Barren	10135
30002184	40139170	DR-427 I	2015	Lava	10133
30002184	40139171	DR-427 II	2016	Barren	10135
30002184	40139172	DR-427 III	2016	Barren	10135
30002184	40139174	DR-427 IV	13	Gas	10139
30002184	40139177	DR-427 V	2016	Barren	10135
30002184	40139179	DR-427 VI	11	Temperate	10136
30002184	40139182	DR-427 VII	13	Gas	10139
30002184	40139199	DR-427 VIII	13	Gas	10139
30002184	40139219	DR-427 IX	2015	Lava	10133
30002185	40139223	NI-J0B I	13	Gas	10139
30002185	40139241	NI-J0B II	13	Gas	10139
30002185	40139271	NI-J0B III	2016	Barren	10135
30002186	40139276	QN-6J2 I	2016	Barren	10135
30002186	40139278	QN-6J2 II	2016	Barren	10135
30002186	40139280	QN-6J2 III	2017	Storm	10134
30002186	40139282	QN-6J2 IV	2014	Oceanic	10142
30002186	40139284	QN-6J2 V	2016	Barren	10135
30002186	40139287	QN-6J2 VI	11	Temperate	10136
30002186	40139290	QN-6J2 VII	13	Gas	10139
30002186	40139314	QN-6J2 VIII	13	Gas	10139
30002186	40139341	QN-6J2 IX	13	Gas	10139
30002186	40139362	QN-6J2 X	12	Ice	10137
30002187	40139384	Amarr I (Mikew)	2063	Plasma	10138
30002187	40139385	Amarr II (Mikeb)	2016	Barren	10135
30002187	40139387	Amarr Prime	11	Temperate	10136
30002187	40139389	Amarr IV (Tamiroth)	2014	Oceanic	10142
30002187	40139391	Amarr V (Sek)	2016	Barren	10135
30002187	40139394	Amarr VI (Zorast)	13	Gas	10139
30002187	40139398	Amarr VII (Nemantizor)	2017	Storm	10134
30002187	40139403	Amarr VIII (Oris)	11	Temperate	10136
30002187	40139424	Amarr IX (Derdainys)	13	Gas	10139
30002188	40139441	Boranai I	2016	Barren	10135
30002188	40139442	Boranai II	2016	Barren	10135
30002188	40139444	Boranai III	2017	Storm	10134
30002188	40139446	Boranai IV	2014	Oceanic	10142
30002188	40139448	Boranai V	2016	Barren	10135
30002188	40139450	Boranai VI	2017	Storm	10134
30002188	40139459	Boranai VII	13	Gas	10139
30002188	40139481	Boranai VIII	2017	Storm	10134
30002189	40139486	Hedion I	2016	Barren	10135
30002189	40139487	Hedion II	2016	Barren	10135
30002189	40139489	Hedion III	2015	Lava	10133
30002189	40139491	Hedion IV	13	Gas	10139
30002189	40139508	Hedion V	11	Temperate	10136
30002189	40139528	Hedion VI	13	Gas	10139
30002189	40139557	Hedion VII	2014	Oceanic	10142
30002190	40139559	Mabnen I	2016	Barren	10135
30002190	40139560	Mabnen II	2016	Barren	10135
30002190	40139562	Mabnen III	2016	Barren	10135
30002190	40139564	Mabnen IV	11	Temperate	10136
30002190	40139567	Mabnen V	13	Gas	10139
30002190	40139592	Mabnen VI	13	Gas	10139
30002190	40139598	Mabnen VII	13	Gas	10139
30002190	40139605	Mabnen VIII	13	Gas	10139
30002190	40139610	Mabnen IX	13	Gas	10139
30002190	40139622	Mabnen X	12	Ice	10137
30002191	40139630	Toshabia I	2017	Storm	10134
30002191	40139632	Toshabia II	2016	Barren	10135
30002191	40139635	Toshabia III	2016	Barren	10135
30002191	40139640	Toshabia IV	2015	Lava	10133
30002191	40139645	Toshabia V	11	Temperate	10136
30002191	40139647	Toshabia VI	13	Gas	10139
30002191	40139670	Toshabia VII	12	Ice	10137
30002191	40139680	Toshabia VIII	2014	Oceanic	10142
30002191	40139683	Toshabia IX	2014	Oceanic	10142
30002191	40139685	Toshabia X	2016	Barren	10135
30002192	40139691	Irnin I	2016	Barren	10135
30002192	40139692	Irnin II	2016	Barren	10135
30002192	40139694	Irnin III	2015	Lava	10133
30002192	40139695	Irnin IV	2017	Storm	10134
30002192	40139697	Irnin V	11	Temperate	10136
30002192	40139699	Irnin VI	13	Gas	10139
30002192	40139703	Irnin VII	13	Gas	10139
30002192	40139725	Irnin VIII	13	Gas	10139
30002192	40139746	Irnin IX	13	Gas	10139
30002192	40139765	Irnin X	2014	Oceanic	10142
30002193	40139771	Kehour I	2016	Barren	10135
30002193	40139773	Kehour II	2015	Lava	10133
30002193	40139774	Kehour III	2014	Oceanic	10142
30002193	40139777	Kehour IV	2016	Barren	10135
30002193	40139779	Kehour V	2015	Lava	10133
30002193	40139783	Kehour VI	13	Gas	10139
30002193	40139813	Kehour VII	2016	Barren	10135
30002193	40139817	Kehour VIII	12	Ice	10137
30002194	40139822	Martha I	2015	Lava	10133
30002194	40139824	Martha II	2017	Storm	10134
30002194	40139826	Martha III	2016	Barren	10135
30002194	40139828	Martha IV	13	Gas	10139
30002194	40139844	Martha V	13	Gas	10139
30002194	40139866	Martha VI	13	Gas	10139
30002194	40139874	Martha VII	13	Gas	10139
30002194	40139881	Martha VIII	12	Ice	10137
30002195	40139889	Simbeloud I	2063	Plasma	10138
30002195	40139890	Simbeloud II	2016	Barren	10135
30002195	40139891	Simbeloud III	2015	Lava	10133
30002195	40139892	Simbeloud IV	2016	Barren	10135
30002195	40139893	Simbeloud V	2016	Barren	10135
30002195	40139895	Simbeloud VI	2014	Oceanic	10142
30002195	40139898	Simbeloud VII	2017	Storm	10134
30002195	40139900	Simbeloud VIII	13	Gas	10139
30002195	40139904	Simbeloud IX	2016	Barren	10135
30002196	40139908	Ebidan I	2016	Barren	10135
30002196	40139910	Ebidan II	2016	Barren	10135
30002196	40139912	Ebidan III	2016	Barren	10135
30002196	40139914	Ebidan IV	2015	Lava	10133
30002196	40139916	Ebidan V	11	Temperate	10136
30002196	40139918	Ebidan VI	11	Temperate	10136
30002196	40139920	Ebidan VII	13	Gas	10139
30002196	40139924	Ebidan VIII	13	Gas	10139
30002197	40139938	Akhragan I	2016	Barren	10135
30002197	40139940	Akhragan II	2015	Lava	10133
30002197	40139941	Akhragan III	11	Temperate	10136
30002197	40139943	Akhragan IV	2016	Barren	10135
30002197	40139945	Akhragan V	2014	Oceanic	10142
30002197	40139948	Akhragan VI	2016	Barren	10135
30002197	40139951	Akhragan VII	2016	Barren	10135
30002197	40139954	Akhragan VIII	13	Gas	10139
30002197	40139966	Akhragan IX	2016	Barren	10135
30002198	40139971	Mikhir I	2016	Barren	10135
30002198	40139972	Mikhir II	2015	Lava	10133
30002198	40139974	Mikhir III	11	Temperate	10136
30002198	40139977	Mikhir IV	2016	Barren	10135
30002198	40139980	Mikhir V	13	Gas	10139
30002198	40140010	Mikhir VI	11	Temperate	10136
30002198	40140012	Mikhir VII	2017	Storm	10134
30002199	40140017	Bashakru I	2016	Barren	10135
30002199	40140018	Bashakru II	2016	Barren	10135
30002199	40140020	Bashakru III	2014	Oceanic	10142
30002199	40140022	Bashakru IV	11	Temperate	10136
30002199	40140024	Bashakru V	2017	Storm	10134
30002199	40140028	Bashakru VI	11	Temperate	10136
30002199	40140032	Bashakru VII	13	Gas	10139
30002199	40140038	Bashakru VIII	2016	Barren	10135
30002200	40140043	Sukirah I	2016	Barren	10135
30002200	40140044	Sukirah II	2016	Barren	10135
30002200	40140045	Sukirah III	2016	Barren	10135
30002200	40140047	Sukirah IV	2015	Lava	10133
30002200	40140048	Sukirah V	13	Gas	10139
30002200	40140053	Sukirah VI	2016	Barren	10135
30002200	40140056	Sukirah VII	13	Gas	10139
30002200	40140081	Sukirah VIII	13	Gas	10139
30002200	40140101	Sukirah IX	12	Ice	10137
30002200	40140124	Sukirah X	12	Ice	10137
30002201	40140135	Shuria I	2016	Barren	10135
30002201	40140136	Shuria II	2015	Lava	10133
30002201	40140138	Shuria III	2016	Barren	10135
30002201	40140140	Shuria IV	2016	Barren	10135
30002201	40140142	Shuria V	2015	Lava	10133
30002201	40140143	Shuria VI	13	Gas	10139
30002201	40140149	Shuria VII	13	Gas	10139
30002201	40140152	Shuria VIII	13	Gas	10139
30002201	40140172	Shuria IX	13	Gas	10139
30002201	40140190	Shuria X	13	Gas	10139
30002201	40140218	Shuria XI	12	Ice	10137
30002201	40140222	Shuria XII	2016	Barren	10135
30002202	40140227	Narai I	2016	Barren	10135
30002202	40140228	Narai II	2016	Barren	10135
30002202	40140230	Narai III	2016	Barren	10135
30002202	40140232	Narai IV	2016	Barren	10135
30002202	40140233	Narai V	2017	Storm	10134
30002202	40140236	Narai VI	2016	Barren	10135
30002202	40140239	Narai VII	13	Gas	10139
30002202	40140245	Narai VIII	13	Gas	10139
30002202	40140262	Narai IX	13	Gas	10139
30002203	40140282	Ziona I	2016	Barren	10135
30002203	40140283	Ziona II	2016	Barren	10135
30002203	40140285	Ziona III	2016	Barren	10135
30002203	40140287	Ziona IV	2017	Storm	10134
30002203	40140289	Ziona V	13	Gas	10139
30002203	40140291	Ziona VI	13	Gas	10139
30002203	40140310	Ziona VII	13	Gas	10139
30002203	40140336	Ziona VIII	2016	Barren	10135
30002203	40140341	Ziona IX	2016	Barren	10135
30002204	40140344	Gaha I	2016	Barren	10135
30002204	40140346	Gaha II	13	Gas	10139
30002204	40140350	Gaha III	11	Temperate	10136
30002204	40140352	Gaha IV	13	Gas	10139
30002204	40140372	Gaha V	13	Gas	10139
30002204	40140391	Gaha VI	13	Gas	10139
30002204	40140422	Gaha VII	12	Ice	10137
30002205	40140429	Armala I	2016	Barren	10135
30002205	40140431	Armala II	2015	Lava	10133
30002205	40140432	Armala III	2016	Barren	10135
30002205	40140433	Armala IV	2016	Barren	10135
30002205	40140436	Armala V	13	Gas	10139
30002205	40140460	Armala VI	13	Gas	10139
30002205	40140489	Armala VII	13	Gas	10139
30002205	40140520	Armala VIII	12	Ice	10137
30002206	40140524	Murema I	2016	Barren	10135
30002206	40140525	Murema II	2016	Barren	10135
30002206	40140526	Murema III	2016	Barren	10135
30002206	40140527	Murema IV	2014	Oceanic	10142
30002206	40140529	Murema V	2017	Storm	10134
30002206	40140530	Murema VI	2016	Barren	10135
30002206	40140533	Murema VII	2016	Barren	10135
30002206	40140536	Murema VIII	13	Gas	10139
30002207	40140542	Cailanar I	2016	Barren	10135
30002207	40140544	Cailanar II	2016	Barren	10135
30002207	40140546	Cailanar III	2014	Oceanic	10142
30002207	40140547	Cailanar IV	13	Gas	10139
30002207	40140551	Cailanar V	13	Gas	10139
30002207	40140577	Cailanar VI	13	Gas	10139
30002207	40140607	Cailanar VII	2014	Oceanic	10142
30002208	40140610	Ilonarav I	2063	Plasma	10138
30002208	40140611	Ilonarav II	2016	Barren	10135
30002208	40140613	Ilonarav III	2016	Barren	10135
30002208	40140615	Ilonarav IV	11	Temperate	10136
30002208	40140617	Ilonarav V	2016	Barren	10135
30002208	40140620	Ilonarav VI	13	Gas	10139
30002208	40140624	Ilonarav VII	13	Gas	10139
30002208	40140628	Ilonarav VIII	13	Gas	10139
30002208	40140659	Ilonarav IX	2016	Barren	10135
30002209	40140662	Uchat I	2016	Barren	10135
30002209	40140664	Uchat II	2016	Barren	10135
30002209	40140666	Uchat III	2017	Storm	10134
30002209	40140669	Uchat IV	2014	Oceanic	10142
30002209	40140670	Uchat V	13	Gas	10139
30002209	40140688	Uchat VI	2016	Barren	10135
30002209	40140691	Uchat VII	11	Temperate	10136
30002209	40140694	Uchat VIII	13	Gas	10139
30002209	40140719	Uchat IX	13	Gas	10139
30002209	40140742	Uchat X	13	Gas	10139
30002209	40140771	Uchat XI	13	Gas	10139
30002210	40140797	Joppaya I	2015	Lava	10133
30002210	40140800	Joppaya II	11	Temperate	10136
30002210	40140802	Joppaya III	2015	Lava	10133
30002210	40140803	Joppaya IV	2015	Lava	10133
30002210	40140806	Joppaya V	2063	Plasma	10138
30002210	40140811	Joppaya VI	13	Gas	10139
30002210	40140837	Joppaya VII	13	Gas	10139
30002210	40140849	Joppaya VIII	13	Gas	10139
30002210	40140866	Joppaya IX	12	Ice	10137
30002211	40140895	Pelkia I	2016	Barren	10135
30002211	40140896	Pelkia II	13	Gas	10139
30002211	40140901	Pelkia III	13	Gas	10139
30002211	40140920	Pelkia IV	2016	Barren	10135
30002212	40140925	Raren I	2016	Barren	10135
30002212	40140927	Raren II	2015	Lava	10133
30002212	40140929	Raren III	2017	Storm	10134
30002212	40140932	Raren IV	2014	Oceanic	10142
30002212	40140934	Raren V	13	Gas	10139
30002212	40140951	Raren VI	13	Gas	10139
30002212	40140976	Raren VII	13	Gas	10139
30002212	40140981	Raren VIII	13	Gas	10139
30002212	40141010	Raren IX	12	Ice	10137
30002212	40141013	Raren X	2016	Barren	10135
30002213	40141017	Mazitah I	2016	Barren	10135
30002213	40141019	Mazitah II	2015	Lava	10133
30002213	40141021	Mazitah III	11	Temperate	10136
30002213	40141024	Mazitah IV	13	Gas	10139
30002213	40141032	Mazitah V	13	Gas	10139
30002213	40141063	Mazitah VI	13	Gas	10139
30002214	40141093	Hiramu I	2016	Barren	10135
30002214	40141095	Hiramu II	2016	Barren	10135
30002214	40141097	Hiramu III	2016	Barren	10135
30002214	40141101	Hiramu IV	2016	Barren	10135
30002214	40141104	Hiramu V	13	Gas	10139
30002214	40141122	Hiramu VI	13	Gas	10139
30002214	40141127	Hiramu VII	12	Ice	10137
30002214	40141152	Hiramu VIII	2014	Oceanic	10142
30002215	40141154	Sakhti I	2016	Barren	10135
30002215	40141156	Sakhti II	2016	Barren	10135
30002215	40141157	Sakhti III	2016	Barren	10135
30002215	40141159	Sakhti IV	2015	Lava	10133
30002215	40141161	Sakhti V	11	Temperate	10136
30002215	40141163	Sakhti VI	2015	Lava	10133
30002215	40141167	Sakhti VII	13	Gas	10139
30002215	40141188	Sakhti VIII	13	Gas	10139
30002215	40141211	Sakhti IX	13	Gas	10139
30002215	40141237	Sakhti X	13	Gas	10139
30002215	40141268	Sakhti XI	13	Gas	10139
30002216	40141282	Aldali I	2063	Plasma	10138
30002216	40141283	Aldali II	2015	Lava	10133
30002216	40141284	Aldali III	2015	Lava	10133
30002216	40141285	Aldali IV	2016	Barren	10135
30002216	40141286	Aldali V	2016	Barren	10135
30002216	40141288	Aldali VI	11	Temperate	10136
30002216	40141291	Aldali VII	11	Temperate	10136
30002216	40141294	Aldali VIII	13	Gas	10139
30002216	40141318	Aldali IX	2014	Oceanic	10142
30002217	40141323	Hutian I	2015	Lava	10133
30002217	40141324	Hutian II	2016	Barren	10135
30002217	40141326	Hutian III	2017	Storm	10134
30002217	40141329	Hutian IV	11	Temperate	10136
30002217	40141331	Hutian V	2015	Lava	10133
30002217	40141334	Hutian VI	13	Gas	10139
30002218	40141341	Noli I	2016	Barren	10135
30002218	40141342	Noli II	2016	Barren	10135
30002218	40141343	Noli III	2015	Lava	10133
30002218	40141344	Noli IV	2017	Storm	10134
30002218	40141346	Noli V	2015	Lava	10133
30002218	40141348	Noli VI	2016	Barren	10135
30002218	40141352	Noli VII	2063	Plasma	10138
30002218	40141357	Noli VIII	13	Gas	10139
30002218	40141375	Noli IX	12	Ice	10137
30002219	40141391	Nomash I	2016	Barren	10135
30002219	40141392	Nomash II	2016	Barren	10135
30002219	40141394	Nomash III	2016	Barren	10135
30002219	40141396	Nomash IV	13	Gas	10139
30002219	40141400	Nomash V	2016	Barren	10135
30002219	40141404	Nomash VI	13	Gas	10139
30002219	40141411	Nomash VII	13	Gas	10139
30002219	40141417	Nomash VIII	2017	Storm	10134
30002219	40141421	Nomash IX	11	Temperate	10136
30002220	40141426	Aghesi I	2016	Barren	10135
30002220	40141428	Aghesi II	2016	Barren	10135
30002220	40141429	Aghesi III	2015	Lava	10133
30002220	40141433	Aghesi IV	11	Temperate	10136
30002220	40141436	Aghesi V	11	Temperate	10136
30002220	40141438	Aghesi VI	13	Gas	10139
30002220	40141453	Aghesi VII	13	Gas	10139
30002220	40141477	Aghesi VIII	12	Ice	10137
30002220	40141501	Aghesi IX	2016	Barren	10135
30002220	40141505	Aghesi X	12	Ice	10137
30002221	40141510	Fabin I	2016	Barren	10135
30002221	40141512	Fabin II	13	Gas	10139
30002221	40141516	Fabin III	2017	Storm	10134
30002221	40141523	Fabin IV	13	Gas	10139
30002221	40141548	Fabin V	13	Gas	10139
30002222	40141572	Airshaz I	2017	Storm	10134
30002222	40141575	Airshaz II	2014	Oceanic	10142
30002222	40141577	Airshaz III	11	Temperate	10136
30002222	40141579	Airshaz IV	13	Gas	10139
30002222	40141599	Airshaz V	13	Gas	10139
30002222	40141622	Airshaz VI	13	Gas	10139
30002222	40141655	Airshaz VII	13	Gas	10139
30002222	40141685	Airshaz VIII	2016	Barren	10135
30002222	40141688	Airshaz IX	2016	Barren	10135
30002222	40141691	Airshaz X	2016	Barren	10135
30002222	40141693	Airshaz XI	2015	Lava	10133
30002223	40141698	Patzcha I	2016	Barren	10135
30002223	40141701	Patzcha II	2016	Barren	10135
30002223	40141702	Patzcha III	11	Temperate	10136
30002223	40141704	Patzcha IV	2016	Barren	10135
30002223	40141706	Patzcha V	2017	Storm	10134
30002223	40141708	Patzcha VI	2016	Barren	10135
30002223	40141709	Patzcha VII	11	Temperate	10136
30002223	40141712	Patzcha VIII	13	Gas	10139
30002223	40141735	Patzcha IX	13	Gas	10139
30002224	40141771	Charra I	2015	Lava	10133
30002224	40141773	Charra II	2016	Barren	10135
30002224	40141775	Charra III	2016	Barren	10135
30002224	40141777	Charra IV	13	Gas	10139
30002224	40141796	Charra V	2014	Oceanic	10142
30002224	40141800	Charra VI	13	Gas	10139
30002224	40141831	Charra VII	13	Gas	10139
30002225	40141855	Harva I	2017	Storm	10134
30002225	40141857	Harva II	2063	Plasma	10138
30002225	40141859	Harva III	13	Gas	10139
30002225	40141867	Harva IV	11	Temperate	10136
30002225	40141870	Harva V	13	Gas	10139
30002225	40141890	Harva VI	13	Gas	10139
30002225	40141920	Harva VII	13	Gas	10139
30002225	40141928	Harva VIII	12	Ice	10137
30002226	40141933	Thebeka I	2016	Barren	10135
30002226	40141935	Thebeka II	2016	Barren	10135
30002226	40141937	Thebeka III	11	Temperate	10136
30002226	40141940	Thebeka IV	11	Temperate	10136
30002226	40141942	Thebeka V	13	Gas	10139
30002226	40141947	Thebeka VI	13	Gas	10139
30002226	40141976	Thebeka VII	13	Gas	10139
30002226	40141980	Thebeka VIII	13	Gas	10139
30002226	40141987	Thebeka IX	2016	Barren	10135
30002226	40141990	Thebeka X	2016	Barren	10135
30002226	40141996	Thebeka XI	2016	Barren	10135
30002227	40142001	Rasile I	2016	Barren	10135
30002227	40142003	Rasile II	2014	Oceanic	10142
30002227	40142005	Rasile III	2016	Barren	10135
30002227	40142007	Rasile IV	2063	Plasma	10138
30002227	40142008	Rasile V	2016	Barren	10135
30002227	40142010	Rasile VI	11	Temperate	10136
30002227	40142012	Rasile VII	11	Temperate	10136
30002227	40142015	Rasile VIII	2014	Oceanic	10142
30002227	40142019	Rasile IX	13	Gas	10139
30002227	40142026	Rasile X	2014	Oceanic	10142
30002228	40142029	Nererut I	2015	Lava	10133
30002228	40142031	Nererut II	2017	Storm	10134
30002228	40142033	Nererut III	2016	Barren	10135
30002228	40142034	Nererut IV	2016	Barren	10135
30002228	40142036	Nererut V	13	Gas	10139
30002228	40142053	Nererut VI	2016	Barren	10135
30002228	40142054	Nererut VII	2016	Barren	10135
30002228	40142058	Nererut VIII	13	Gas	10139
30002229	40142089	Sitanan I	2016	Barren	10135
30002229	40142090	Sitanan II	2016	Barren	10135
30002229	40142092	Sitanan III	2016	Barren	10135
30002229	40142094	Sitanan IV	2016	Barren	10135
30002229	40142096	Sitanan V	2017	Storm	10134
30002229	40142099	Sitanan VI	13	Gas	10139
30002229	40142107	Sitanan VII	13	Gas	10139
30002229	40142113	Sitanan VIII	13	Gas	10139
30002229	40142137	Sitanan IX	11	Temperate	10136
30002229	40142141	Sitanan X	13	Gas	10139
30002229	40142149	Sitanan XI	12	Ice	10137
30002230	40142154	Vashkah I	2016	Barren	10135
30002230	40142155	Vashkah II	11	Temperate	10136
30002230	40142158	Vashkah III	11	Temperate	10136
30002230	40142160	Vashkah IV	11	Temperate	10136
30002230	40142163	Vashkah V	2016	Barren	10135
30002230	40142167	Vashkah VI	13	Gas	10139
30002231	40142174	Ardishapur Prime I	2016	Barren	10135
30002231	40142175	Ardishapur Prime II	11	Temperate	10136
30002231	40142176	Ardishapur Prime III (Radonis)	11	Temperate	10136
30002231	40142177	Ardishapur Prime IV	2016	Barren	10135
30002231	40142179	Ardishapur Prime V	13	Gas	10139
30002231	40142183	Ardishapur Prime VI	11	Temperate	10136
30002231	40142186	Ardishapur Prime VII	13	Gas	10139
30002231	40142190	Ardishapur Prime VIII	13	Gas	10139
30002231	40142200	Ardishapur Prime IX	11	Temperate	10136
30002231	40142226	Ardishapur Prime X	2016	Barren	10135
30002231	40142229	Ardishapur Prime XI	2016	Barren	10135
30002231	40142232	Ardishapur Prime XII	12	Ice	10137
30002232	40142239	Gid I	2016	Barren	10135
30002232	40142240	Gid II	2016	Barren	10135
30002232	40142242	Gid III	2016	Barren	10135
30002232	40142243	Gid IV	11	Temperate	10136
30002232	40142245	Gid V	13	Gas	10139
30002232	40142252	Gid VI	2016	Barren	10135
30002232	40142255	Gid VII	13	Gas	10139
30002232	40142272	Gid VIII	13	Gas	10139
30002233	40142297	Dakba I	2015	Lava	10133
30002233	40142298	Dakba II	2016	Barren	10135
30002233	40142299	Dakba III	2063	Plasma	10138
30002233	40142301	Dakba IV	11	Temperate	10136
30002233	40142304	Dakba V	11	Temperate	10136
30002233	40142308	Dakba VI	2016	Barren	10135
30002233	40142310	Dakba VII	13	Gas	10139
30002233	40142316	Dakba VIII	13	Gas	10139
30002234	40142323	Nifshed I	2015	Lava	10133
30002234	40142326	Nifshed II	2015	Lava	10133
30002234	40142327	Nifshed III	11	Temperate	10136
30002234	40142330	Nifshed IV	2016	Barren	10135
30002234	40142334	Nifshed V	2016	Barren	10135
30002234	40142335	Nifshed VI	2017	Storm	10134
30002234	40142340	Nifshed VII	13	Gas	10139
30002234	40142355	Nifshed VIII	2017	Storm	10134
30002234	40142362	Nifshed IX	13	Gas	10139
30002234	40142368	Nifshed X	2016	Barren	10135
30002235	40142372	Shumam I	2015	Lava	10133
30002235	40142374	Shumam II	2016	Barren	10135
30002235	40142376	Shumam III	2015	Lava	10133
30002235	40142379	Shumam IV	2017	Storm	10134
30002235	40142382	Shumam V	2017	Storm	10134
30002235	40142385	Shumam VI	2017	Storm	10134
30002235	40142392	Shumam VII	2016	Barren	10135
30002235	40142393	Shumam VIII	13	Gas	10139
30002236	40142404	Milal I	2016	Barren	10135
30002236	40142406	Milal II	2016	Barren	10135
30002236	40142409	Milal III	13	Gas	10139
30002236	40142413	Milal IV	13	Gas	10139
30002236	40142435	Milal V	13	Gas	10139
30002236	40142455	Milal VI	13	Gas	10139
30002236	40142466	Milal VII	12	Ice	10137
30002236	40142494	Milal VIII	2016	Barren	10135
30002237	40142498	Sobenah I	2016	Barren	10135
30002237	40142500	Sobenah II	2015	Lava	10133
30002237	40142502	Sobenah III	2016	Barren	10135
30002237	40142504	Sobenah IV	13	Gas	10139
30002237	40142511	Sobenah V	13	Gas	10139
30002237	40142528	Sobenah VI	13	Gas	10139
30002237	40142548	Sobenah VII	2017	Storm	10134
30002238	40142553	Bourar I	2016	Barren	10135
30002238	40142555	Bourar II	2063	Plasma	10138
30002238	40142557	Bourar III	2016	Barren	10135
30002238	40142560	Bourar IV	2015	Lava	10133
30002238	40142563	Bourar V	2015	Lava	10133
30002238	40142565	Bourar VI	11	Temperate	10136
30002238	40142568	Bourar VII	13	Gas	10139
30002238	40142573	Bourar VIII	2017	Storm	10134
30002239	40142577	Rammi I	2016	Barren	10135
30002239	40142579	Rammi II	13	Gas	10139
30002239	40142597	Rammi III	13	Gas	10139
30002239	40142615	Rammi IV	12	Ice	10137
30002239	40142641	Rammi V	2016	Barren	10135
30002239	40142642	Rammi VI	2016	Barren	10135
30002240	40142646	Arodan I	2016	Barren	10135
30002240	40142647	Arodan II	2016	Barren	10135
30002240	40142648	Arodan III	2017	Storm	10134
30002240	40142651	Arodan IV	2016	Barren	10135
30002240	40142653	Arodan V	11	Temperate	10136
30002240	40142656	Arodan VI	11	Temperate	10136
30002240	40142659	Arodan VII	13	Gas	10139
30002240	40142664	Arodan VIII	11	Temperate	10136
30002241	40142669	Rimbah I	2016	Barren	10135
30002241	40142670	Rimbah II	2017	Storm	10134
30002241	40142672	Rimbah III	2016	Barren	10135
30002241	40142675	Rimbah IV	11	Temperate	10136
30002241	40142677	Rimbah V	11	Temperate	10136
30002241	40142680	Rimbah VI	11	Temperate	10136
30002241	40142683	Rimbah VII	11	Temperate	10136
30002241	40142686	Rimbah VIII	2016	Barren	10135
30002241	40142688	Rimbah IX	2016	Barren	10135
30002241	40142692	Rimbah X	13	Gas	10139
30002241	40142700	Rimbah XI	2017	Storm	10134
30002241	40142703	Rimbah XII	2017	Storm	10134
30002242	40142709	Mamenkhanar I	2016	Barren	10135
30002242	40142710	Mamenkhanar II	2015	Lava	10133
30002242	40142711	Mamenkhanar III	2016	Barren	10135
30002242	40142712	Mamenkhanar IV	2016	Barren	10135
30002242	40142715	Mamenkhanar V	11	Temperate	10136
30002242	40142717	Mamenkhanar VI	2016	Barren	10135
30002242	40142720	Mamenkhanar VII	13	Gas	10139
30002242	40142730	Mamenkhanar VIII	13	Gas	10139
30002242	40142756	Mamenkhanar IX	13	Gas	10139
30002242	40142778	Mamenkhanar X	13	Gas	10139
30002242	40142804	Mamenkhanar XI	13	Gas	10139
30002243	40142820	Seiradih I	2063	Plasma	10138
30002243	40142821	Seiradih II	2016	Barren	10135
30002243	40142823	Seiradih III	13	Gas	10139
30002243	40142835	Seiradih IV	13	Gas	10139
30002243	40142855	Seiradih V	13	Gas	10139
30002243	40142885	Seiradih VI	2016	Barren	10135
30002244	40142889	Arera I	2015	Lava	10133
30002244	40142890	Arera II	2017	Storm	10134
30002244	40142892	Arera III	2063	Plasma	10138
30002244	40142894	Arera IV	2016	Barren	10135
30002244	40142899	Arera V	2017	Storm	10134
30002244	40142902	Arera VI	13	Gas	10139
30002244	40142927	Arera VII	13	Gas	10139
30002244	40142941	Arera VIII	13	Gas	10139
30002244	40142971	Arera IX	12	Ice	10137
30002245	40142978	Hizhara I	2015	Lava	10133
30002245	40142980	Hizhara II	2016	Barren	10135
30002245	40142982	Hizhara III	2015	Lava	10133
30002245	40142983	Hizhara IV	2016	Barren	10135
30002245	40142985	Hizhara V	2017	Storm	10134
30002245	40142987	Hizhara VI	2016	Barren	10135
30002245	40142989	Hizhara VII	13	Gas	10139
30002245	40142995	Hizhara VIII	11	Temperate	10136
30002245	40142998	Hizhara IX	13	Gas	10139
30002245	40143015	Hizhara X	11	Temperate	10136
30002245	40143018	Hizhara XI	13	Gas	10139
30002245	40143049	Hizhara XII	13	Gas	10139
30002246	40143061	Neziel I	2016	Barren	10135
30002246	40143062	Neziel II	2016	Barren	10135
30002246	40143063	Neziel III	11	Temperate	10136
30002246	40143066	Neziel IV	2016	Barren	10135
30002246	40143067	Neziel V	11	Temperate	10136
30002246	40143070	Neziel VI	13	Gas	10139
30002246	40143075	Neziel VII	13	Gas	10139
30002246	40143085	Neziel VIII	13	Gas	10139
30002246	40143090	Neziel IX	2016	Barren	10135
30002247	40143094	Ahala I	2015	Lava	10133
30002247	40143095	Ahala II	2016	Barren	10135
30002247	40143097	Ahala III	11	Temperate	10136
30002247	40143099	Ahala IV	2016	Barren	10135
30002247	40143102	Ahala V	11	Temperate	10136
30002247	40143104	Ahala VI	2016	Barren	10135
30002247	40143108	Ahala VII	13	Gas	10139
30002247	40143133	Ahala VIII	13	Gas	10139
30002247	40143138	Ahala IX	12	Ice	10137
